615	1382	615.108	1382.16
614	1383	614.035	1383.05
613	1383	613.241	1383.38
612	1384	612.106	1384.17
611	1385	611.034	1385.05
610	1385	610.208	1385.31
609	1386	609.115	1386.17
608	1387	608.045	1387.07
607	1387	607.186	1387.3
606	1388	606.091	1388.14
605	1389	605.038	1389.06
604	1389	604.217	1389.33
603	1390	603.12	1390.17
602	1391	602.046	1391.07
601	1391	601.303	1391.44
600	1392	600.177	1392.26
599	1393	599.069	1393.11
598	1393	598.335	1393.53
597	1394	597.168	1394.25
596	1395	596.054	1395.08
595	1395	595.392	1395.54
594	1396	594.275	1396.37
593	1397	593.144	1397.2
592	1398	592.067	1398.11
591	1398	591.284	1398.46
590	1399	590.156	1399.2
589	1400	589.118	1400.14
588	1401	588.065	1401.09
587	1401	587.311	1401.47
586	1402	586.151	1402.22
585	1403	585.071	1403.1
584	1403	584.333	1403.49
583	1404	583.221	1404.31
582	1405	582.103	1405.15
581	1406	581.025	1406.04
580	1406	580.221	1406.29
579	1407	579.217	1407.25
578	1408	578.151	1408.19
577	1409	577.075	1409.1
576	1409	576.38	1409.51
575	1410	575.273	1410.35
574	1411	574.172	1411.21
573	1412	573.109	1412.13
572	1413	572.047	1413.07
571	1413	571.267	1413.4
570	1414	570.138	1414.19
569	1415	569.085	1415.1
568	1416	568.062	1416.07
567	1417	567.035	1417.04
566	1417	566.309	1417.38
565	1418	565.232	1418.31
564	1419	564.12	1419.16
563	1420	563.05	1420.05
562	1421	562.102	1421.09
561	1422	561.129	1422.14
560	1423	560.048	1423.07
559	1423	559.304	1423.42
558	1424	558.198	1424.31
557	1425	557.037	1425.07
556	1425	556.198	1425.31
555	1426	555.152	1426.17
554	1427	554.168	1427.19
553	1428	553.08	1428.1
552	1429	552.067	1429.08
551	1430	551.008	1430.01
550	1430	550.327	1430.4
549	1431	549.233	1431.29
548	1432	548.192	1432.23
547	1433	547.137	1433.16
546	1434	546.104	1434.11
545	1435	545.085	1435.09
544	1436	544.074	1436.08
543	1437	543.08	1437.08
542	1438	542.062	1438.07
541	1439	541.047	1439.06
540	1439	540.318	1439.4
539	1440	539.219	1440.27
538	1441	538.185	1441.22
537	1442	537.116	1442.13
536	1443	536.096	1443.1
535	1444	535.126	1444.13
534	1445	534.075	1445.08
533	1446	533.085	1446.09
532	1447	532.049	1447.05
531	1448	531.04	1448.05
530	1448	530.375	1448.44
529	1449	529.326	1449.37
528	1450	528.263	1450.3
527	1451	527.226	1451.25
526	1452	526.184	1452.2
525	1453	525.166	1453.17
524	1454	524.166	1454.17
523	1455	523.166	1455.17
522	1456	522.171	1456.18
521	1457	521.114	1457.13
520	1458	520.06	1458.06
519	1459	519.057	1459.06
518	1460	518.029	1460.03
517	1461	517.045	1461.05
516	1461	516.369	1461.38
515	1462	515.365	1462.38
514	1463	514.362	1463.35
513	1464	513.451	1464.44
512	1465	512.399	1465.4
511	1466	511.423	1466.43
510	1467	510.36	1467.4
509	1468	509.295	1468.32
508	1469	508.304	1469.3
507	1470	507.338	1470.34
506	1471	506.28	1471.31
505	1472	505.257	1472.28
504	1473	504.195	1473.21
503	1474	503.216	1474.22
502	1475	502.236	1475.22
501	1476	501.278	1476.24
500	1477	500.347	1477.31
499	1478	499.417	1478.4
498	1479	498.471	1479.42
498	1480	498.051	1480.05
497	1481	497.081	1481.08
496	1482	496.05	1482.05
495	1483	495.078	1483.07
494	1484	494.068	1484.07
493	1485	493.057	1485.05
492	1486	492.13	1486.12
491	1487	491.116	1487.12
490	1488	490.142	1488.15
489	1489	489.088	1489.1
488	1490	488.066	1490.06
487	1491	487.121	1491.11
486	1492	486.199	1492.18
485	1493	485.185	1493.18
484	1494	484.199	1494.18
483	1495	483.357	1495.28
482	1496	482.411	1496.34
481	1497	481.418	1497.42
480	1498	480.322	1498.29
480	1499	480.068	1499.05
479	1500	479.168	1500.15
478	1501	478.116	1501.11
477	1502	477.198	1502.17
476	1503	476.281	1503.22
475	1504	475.434	1504.33
475	1505	475.067	1505.06
474	1506	474.079	1506.08
473	1507	473.059	1507.06
472	1508	472.071	1508.06
471	1509	471.274	1509.2
470	1510	470.352	1510.27
469	1511	469.553	1511.46
469	1512	469.077	1512.07
468	1513	468.08	1513.07
467	1514	467.155	1514.13
466	1515	466.266	1515.21
465	1516	465.45	1516.35
465	1517	465.044	1517.04
464	1518	464.028	1518.02
463	1519	463.124	1519.1
462	1520	462.254	1520.22
461	1521	461.281	1521.22
460	1522	460.452	1522.35
460	1523	460.069	1523.06
459	1524	459.108	1524.09
458	1525	458.198	1525.17
457	1526	457.169	1526.13
456	1527	456.497	1527.34
456	1528	456.076	1528.06
455	1529	455.105	1529.08
454	1530	454.246	1530.2
453	1531	453.288	1531.21
453	1532	453.022	1532.02
452	1533	452.078	1533.06
451	1534	451.184	1534.15
450	1535	450.299	1535.22
450	1536	450.011	1536.01
449	1537	449.11	1537.07
448	1538	448.273	1538.18
447	1539	447.498	1539.33
447	1540	447.093	1540.06
446	1541	446.235	1541.16
445	1542	445.433	1542.29
445	1543	445.079	1543.05
444	1544	444.258	1544.17
443	1545	443.457	1545.3
443	1546	443.074	1546.05
442	1547	442.141	1547.1
441	1548	441.433	1548.27
441	1549	441.048	1549.03
440	1550	440.117	1550.09
439	1551	439.197	1551.16
438	1552	438.288	1552.22
438	1553	438.06	1553.04
437	1554	437.255	1554.13
436	1555	436.569	1555.35
436	1556	436.152	1556.11
435	1557	435.21	1557.16
434	1558	434.335	1558.21
434	1559	434.064	1559.03
433	1560	433.397	1560.19
433	1561	433.083	1561.05
432	1562	432.146	1562.1
431	1563	431.351	1563.23
431	1564	431.024	1564.01
430	1565	430.186	1565.11
429	1566	429.557	1566.32
429	1567	429.118	1567.07
428	1568	428.293	1568.18
428	1569	428.081	1569.05
427	1570	427.232	1570.14
426	1571	426.434	1571.27
426	1572	426.077	1572.05
425	1573	425.202	1573.13
424	1574	424.414	1574.26
424	1575	424.092	1575.06
423	1576	423.184	1576.14
422	1577	422.362	1577.25
422	1578	422.054	1578.04
421	1579	421.151	1579.1
420	1580	420.305	1580.22
419	1581	419.483	1581.34
419	1582	419.088	1582.06
418	1583	418.136	1583.1
417	1584	417.243	1584.18
416	1585	416.476	1585.33
416	1586	416.06	1586.04
415	1587	415.175	1587.12
414	1588	414.387	1588.25
414	1589	414.055	1589.04
413	1590	413.158	1590.11
412	1591	412.297	1591.22
411	1592	411.4	1592.3
411	1593	411.065	1593.05
410	1594	410.155	1594.11
409	1595	409.402	1595.26
409	1596	409.049	1596.03
408	1597	408.088	1597.07
407	1598	407.208	1598.16
406	1599	406.367	1599.27
405	1600	405.499	1600.35
405	1601	405.1	1601.07
404	1602	404.169	1602.13
403	1603	403.273	1603.2
402	1604	402.572	1604.4
402	1605	402.112	1605.08
401	1606	401.155	1606.12
400	1607	400.325	1607.25
399	1608	399.439	1608.33
399	1609	399.04	1609.03
398	1610	398.128	1610.11
397	1611	397.109	1611.09
396	1612	396.213	1612.17
395	1613	395.344	1613.26
394	1614	394.501	1614.42
394	1615	394.056	1615.05
393	1616	393.094	1616.09
392	1617	392.079	1617.07
391	1618	391.205	1618.16
390	1619	390.325	1619.26
389	1620	389.42	1620.37
388	1621	388.392	1621.38
387	1622	387.359	1622.31
387	1623	387.05	1623.04
386	1624	386.177	1624.13
385	1625	385.305	1625.28
384	1626	384.228	1626.23
383	1627	383.278	1627.27
382	1628	382.297	1628.25
381	1629	381.541	1629.42
381	1630	381.097	1630.08
380	1631	380.074	1631.07
379	1632	379.117	1632.1
378	1633	378.141	1633.14
377	1634	377.14	1634.15
376	1635	376.07	1635.08
375	1636	375.063	1636.06
374	1637	374.081	1637.08
373	1638	373.066	1638.07
372	1639	372.043	1639.05
371	1639	371.378	1639.43
370	1640	370.337	1640.37
369	1641	369.269	1641.3
368	1642	368.216	1642.24
367	1643	367.225	1643.26
366	1644	366.11	1644.14
365	1645	365.029	1645.04
364	1645	364.318	1645.41
363	1646	363.263	1646.33
362	1647	362.164	1647.2
361	1648	361.109	1648.13
360	1649	360.043	1649.06
359	1649	359.353	1649.48
358	1650	358.253	1650.33
357	1651	357.158	1651.19
356	1652	356.131	1652.14
355	1653	355.113	1653.13
354	1654	354.038	1654.06
353	1654	353.272	1654.43
352	1655	352.135	1655.19
351	1656	351.066	1656.09
350	1657	350.011	1657.02
349	1657	349.231	1657.37
348	1658	348.073	1658.11
347	1659	346.992	1658.99
346	1659	346.242	1659.35
345	1660	345.119	1660.17
344	1661	344.051	1661.08
343	1661	343.262	1661.44
342	1662	342.086	1662.12
341	1663	341.05	1663.07
340	1663	340.363	1663.54
339	1664	339.144	1664.25
338	1665	338.013	1665.02
337	1665	337.314	1665.43
336	1666	336.221	1666.29
335	1667	335.128	1667.17
334	1668	334.033	1668.05
333	1668	333.235	1668.4
332	1669	332.072	1669.13
331	1669	331.271	1669.56
330	1670	330.052	1670.12
329	1670	329.226	1670.49
328	1671	328.063	1671.13
327	1671	327.212	1671.41
326	1672	326.088	1672.17
325	1672	325.248	1672.51
324	1673	324.071	1673.17
323	1673	323.179	1673.41
322	1674	322.051	1674.09
321	1674	321.288	1674.41
320	1675	320.246	1675.25
319	1676	319.329	1676.38
318	1677	318.115	1677.24
317	1678	316.987	1677.95
316	1678	316.008	1678.03
315	1678	315.051	1678.16
314	1678	314.21	1678.44
313	1679	313.107	1679.18
312	1680	312.014	1680.03
311	1680	311.056	1680.18
310	1681	309.971	1680.92
309	1681	309.012	1681.02
308	1681	308.184	1681.31
307	1682	307.068	1682.11
306	1682	306.3	1682.59
305	1683	305.061	1683.15
304	1684	303.975	1683.93
303	1684	303.016	1684.04
302	1684	302.108	1684.25
301	1685	301.007	1685.02
300	1685	300.095	1685.22
299	1686	298.989	1685.97
298	1686	298.045	1686.12
297	1687	296.968	1686.92
296	1687	296.013	1687.03
295	1687	295.095	1687.24
294	1688	293.992	1687.98
293	1688	293.038	1688.13
292	1688	292.068	1688.31
291	1689	290.973	1688.87
290	1689	289.991	1688.97
289	1689	289.064	1689.15
288	1690	287.994	1689.98
287	1690	287.019	1690.07
286	1690	286.053	1690.16
285	1690	285.229	1690.47
284	1691	284.116	1691.2
283	1692	283.025	1692.05
282	1692	282.079	1692.21
281	1693	280.984	1692.95
280	1693	280.006	1693.02
279	1693	279.059	1693.18
278	1694	277.979	1693.94
277	1694	277.018	1694.05
276	1694	276.074	1694.22
275	1695	274.982	1694.94
274	1695	274.01	1695.04
273	1695	273.056	1695.17
272	1696	271.976	1695.93
271	1696	271.009	1696.03
270	1696	270.072	1696.22
269	1697	268.986	1696.95
268	1697	268.01	1697.04
267	1697	267.06	1697.2
266	1698	265.977	1697.92
265	1698	264.999	1698
264	1698	264.039	1698.14
263	1698	263.109	1698.36
262	1699	261.987	1698.96
261	1699	261.028	1699.09
260	1699	260.105	1699.33
259	1700	258.988	1699.95
258	1700	258.017	1700.07
257	1700	257.049	1700.19
256	1701	255.979	1700.93
255	1701	254.997	1700.99
254	1701	254.018	1701.09
253	1701	253.045	1701.2
252	1701	252.103	1701.41
251	1702	250.994	1701.98
250	1702	250.015	1702.06
249	1702	249.052	1702.22
248	1702	248.098	1702.38
247	1703	247.003	1703.01
246	1703	246.014	1703.07
245	1703	245.037	1703.18
244	1703	244.075	1703.34
243	1704	242.989	1703.94
242	1704	242.001	1704.01
241	1704	241.011	1704.09
240	1704	240.009	1704.07
239	1704	239.029	1704.21
238	1704	238.041	1704.3
237	1704	237.054	1704.35
236	1705	235.992	1704.96
235	1705	235.007	1705.05
234	1705	234.011	1705.08
233	1705	233.024	1705.19
232	1705	232.036	1705.23
231	1705	231.093	1705.42
230	1706	229.996	1705.98
229	1706	229.011	1706.06
228	1706	228.02	1706.16
227	1706	227.016	1706.24
226	1706	226.007	1706.27
225	1706	225.013	1706.25
224	1706	224.032	1706.23
223	1707	222.984	1706.91
222	1707	221.998	1706.99
221	1707	221.004	1707.03
220	1707	220.024	1707.12
219	1707	219.055	1707.2
218	1708	217.982	1707.93
217	1708	217.004	1708.02
216	1708	216.01	1708.09
215	1708	215.01	1708.12
214	1708	214.016	1708.17
213	1708	213.026	1708.24
212	1708	212.028	1708.32
211	1708	211.033	1708.44
210	1709	209.989	1708.86
209	1709	208.994	1708.93
208	1709	207.998	1708.95
207	1709	206.999	1708.96
206	1709	205.999	1708.96
205	1709	205	1709
204	1709	204.004	1709.04
203	1709	203.011	1709.11
202	1709	202.007	1709.16
201	1709	200.995	1709.16
200	1709	199.987	1709.12
199	1709	198.993	1709.06
198	1709	198.001	1709.02
197	1709	197.01	1709.05
196	1709	196.046	1709.2
195	1709	195.069	1709.42
194	1710	193.988	1709.86
193	1710	192.998	1709.84
192	1710	192.003	1709.86
191	1710	191.006	1709.87
190	1709	189.972	1709.39
189	1709	188.975	1709.33
188	1709	187.992	1709.29
187	1709	187.007	1709.3
186	1709	186.014	1709.41
185	1709	185.012	1709.34
184	1709	184.019	1709.42
183	1709	183.026	1709.43
182	1710	181.992	1709.88
181	1710	180.997	1709.92
180	1710	179.999	1709.93
179	1710	179	1709.91
178	1710	177.998	1709.91
177	1710	177	1709.99
176	1710	176.001	1709.9
175	1710	175	1709.97
174	1710	174.001	1709.9
173	1710	173.002	1709.92
172	1710	172.004	1709.9
171	1710	171.008	1709.86
170	1709	169.991	1709.49
169	1709	169.012	1709.5
168	1710	167.997	1709.91
167	1710	166.999	1709.86
166	1710	166.003	1709.81
165	1709	164.997	1709.52
164	1709	163.995	1709.48
163	1709	162.984	1709.45
162	1709	161.991	1709.42
161	1709	161.006	1709.4
160	1709	160.011	1709.52
159	1709	159.001	1709.51
158	1709	157.999	1709.4
157	1709	157	1709.39
156	1709	155.991	1709.5
155	1709	154.969	1709.4
154	1709	153.966	1709.31
153	1709	152.979	1709.24
152	1709	151.996	1709.2
151	1709	151.011	1709.24
150	1709	150.018	1709.25
149	1709	149.023	1709.33
148	1709	148.019	1709.41
147	1709	146.998	1709.46
146	1709	145.98	1709.36
145	1709	144.97	1709.34
144	1709	143.971	1709.23
143	1709	142.975	1709.14
142	1709	142.002	1708.99
141	1709	141	1708.99
140	1709	140.008	1709.07
139	1709	139.002	1709.14
138	1709	137.954	1709.16
137	1708	136.782	1708.21
136	1707	135.954	1707.02
136	1706	135.933	1706.01
136	1705	135.989	1705
135	1704	134.981	1704.05
134	1704	134.001	1704.02
133	1704	132.994	1703.99
132	1705	132.126	1705.07
132	1706	131.946	1705.97
131	1707	131.211	1707.17
130	1708	130.135	1708.19
129	1709	129.027	1709.07
128	1709	128.022	1709.14
127	1709	127.007	1709.15
126	1709	126.002	1709.15
125	1709	125.006	1709.13
124	1709	124.013	1709.17
123	1709	123.015	1709.23
122	1709	122.006	1709.3
121	1709	120.993	1709.26
120	1709	119.981	1709.27
119	1709	118.976	1709.2
118	1709	117.976	1709.12
117	1709	117.008	1708.98
116	1708	115.916	1708.3
115	1708	114.991	1708.11
114	1708	114.024	1708.19
113	1708	113.078	1708.26
112	1709	112.014	1709.04
111	1709	111.064	1709.21
110	1709	110.056	1709.43
109	1709	108.995	1709.48
108	1709	107.983	1709.35
107	1709	106.997	1709.33
106	1709	106.019	1709.35
105	1709	105.042	1709.41
104	1710	103.989	1709.87
103	1710	102.997	1709.91
102	1710	102	1709.95
101	1710	101	1709.95
100	1710	100.001	1709.87
99	1710	99.0004	1709.87
98	1710	98.0005	1709.91
97	1710	97.0026	1709.92
96	1710	96.0065	1709.88
95	1709	94.9795	1709.48
94	1709	93.9954	1709.43
93	1709	93.0119	1709.45
92	1710	91.9875	1709.79
91	1710	90.9973	1709.94
90	1710	90.0011	1709.93
89	1710	89.0066	1709.85
88	1710	88.0034	1709.82
87	1710	86.9978	1709.79
86	1710	85.9993	1709.86
85	1710	85.0022	1709.83
84	1710	83.9995	1709.81
83	1710	82.997	1709.86
82	1710	81.9995	1709.9
81	1710	81.0018	1709.86
80	1710	80.0004	1709.84
79	1710	79.002	1709.85
78	1709	77.9585	1709.49
77	1709	76.9619	1709.33
76	1709	75.9797	1709.23
75	1709	74.981	1709.21
74	1709	73.9897	1709.11
73	1709	72.9966	1709.1
72	1709	72.0092	1709.12
71	1709	71.0287	1709.19
70	1709	70.0682	1709.42
69	1709	69.0455	1709.45
68	1710	67.998	1709.85
67	1709	66.9695	1709.64
66	1709	65.9686	1709.4
65	1709	64.9727	1709.34
64	1709	63.9895	1709.23
63	1709	62.9981	1709.26
62	1709	62.0059	1709.24
61	1709	61.0186	1709.37
60	1709	60.0287	1709.33
59	1709	59.0557	1709.48
58	1710	57.9916	1709.88
57	1710	57.0019	1709.94
56	1710	56.0207	1709.81
55	1709	54.9637	1709.46
54	1709	53.998	1709.39
53	1709	53.0215	1709.41
52	1709	52.0332	1709.39
51	1710	50.9862	1709.85
50	1710	49.9962	1709.92
49	1710	49	1709.88
48	1710	48.0009	1709.89
47	1710	47.0003	1709.89
46	1710	46.0005	1709.9
45	1710	45.0006	1709.88
44	1710	44.001	1709.87
43	1710	43.0018	1709.89
42	1710	42.0058	1709.83
41	1710	41.0105	1709.83
40	1709	39.9802	1709.37
39	1709	38.9972	1709.35
38	1709	38.008	1709.43
37	1709	37.0045	1709.42
36	1709	36.0029	1709.37
35	1709	34.9951	1709.46
34	1709	33.9747	1709.42
33	1709	32.9621	1709.31
32	1709	31.9679	1709.2
31	1709	30.9927	1709.06
30	1709	30.0019	1709.07
29	1709	29.014	1709.09
28	1709	28.0448	1709.23
27	1709	27.0737	1709.4
26	1710	25.9872	1709.88
25	1710	25.0027	1709.97
24	1709	23.9182	1709.34
23	1709	22.9693	1709.15
22	1709	21.995	1709.11
21	1709	21.0131	1709.16
20	1709	20.025	1709.23
19	1709	19.0235	1709.28
18	1709	18.017	1709.31
17	1709	16.9957	1709.41
16	1709	15.9677	1709.3
15	1709	14.9773	1709.16
14	1709	13.997	1709.07
13	1709	13.0144	1709.12
12	1709	12.0522	1709.31
11	1709	11.0239	1709.4
10	1709	9.95421	1709.44
9	1709	8.94347	1709.2
8	1709	7.96495	1709.06
7	1708	6.92	1708.07
7	1707	6.66723	1707.22
6	1706	6.04676	1705.96
6	1705	5.73764	1705.32
5	1706	5.13616	1705.51
4	1705	4.15497	1705.32
3	1706	3.23467	1706.22
2	1707	2.47685	1707.57
1	1708	1.15895	1708.42
2	1708	2.03354	1708.05
3	1707	3.02584	1707.03
4	1706	3.98838	1705.98
5	1706	5.13616	1705.51
6	1707	6.09052	1706.94
7	1708	6.92	1708.07
7	1709	8.3439	1707.44
8	1709	7.96495	1709.06
9	1709	8.94347	1709.2
10	1709	9.95421	1709.44
11	1709	11.0239	1709.4
12	1709	12.0522	1709.31
13	1709	13.0144	1709.12
14	1709	13.997	1709.07
15	1709	14.9773	1709.16
16	1709	15.9677	1709.3
17	1709	16.9957	1709.41
18	1709	18.017	1709.31
19	1709	19.0235	1709.28
20	1709	20.025	1709.23
21	1709	21.0131	1709.16
22	1709	21.995	1709.11
23	1709	22.9693	1709.15
24	1709	23.9182	1709.34
25	1710	25.0027	1709.97
26	1710	25.9872	1709.88
27	1709	27.0737	1709.4
28	1709	28.0448	1709.23
29	1709	29.014	1709.09
30	1709	30.0019	1709.07
31	1709	30.9927	1709.06
32	1709	31.9679	1709.2
33	1709	32.9621	1709.31
34	1709	33.9747	1709.42
35	1709	34.9951	1709.46
36	1709	36.0029	1709.37
37	1709	37.0045	1709.42
38	1709	38.008	1709.43
39	1709	38.9972	1709.35
40	1709	39.9802	1709.37
41	1710	41.0105	1709.83
42	1710	42.0058	1709.83
43	1710	43.0018	1709.89
44	1710	44.001	1709.87
45	1710	45.0006	1709.88
46	1710	46.0005	1709.9
47	1710	47.0003	1709.89
48	1710	48.0009	1709.89
49	1710	49	1709.88
50	1710	49.9962	1709.92
51	1710	50.9862	1709.85
52	1709	52.0332	1709.39
53	1709	53.0215	1709.41
54	1709	53.998	1709.39
55	1709	54.9637	1709.46
56	1710	56.0207	1709.81
57	1710	57.0019	1709.94
58	1710	57.9916	1709.88
59	1709	59.0557	1709.48
60	1709	60.0287	1709.33
61	1709	61.0186	1709.37
62	1709	62.0059	1709.24
63	1709	62.9981	1709.26
64	1709	63.9895	1709.23
65	1709	64.9727	1709.34
66	1709	65.9686	1709.4
67	1709	66.9695	1709.64
68	1710	67.998	1709.85
69	1709	69.0455	1709.45
70	1709	70.0682	1709.42
71	1709	71.0287	1709.19
72	1709	72.0092	1709.12
73	1709	72.9966	1709.1
74	1709	73.9897	1709.11
75	1709	74.981	1709.21
76	1709	75.9797	1709.23
77	1709	76.9619	1709.33
78	1709	77.9585	1709.49
79	1710	79.002	1709.85
80	1710	80.0004	1709.84
81	1710	81.0018	1709.86
82	1710	81.9995	1709.9
83	1710	82.997	1709.86
84	1710	83.9995	1709.81
85	1710	85.0022	1709.83
86	1710	85.9993	1709.86
87	1710	86.9978	1709.79
88	1710	88.0034	1709.82
89	1710	89.0066	1709.85
90	1710	90.0011	1709.93
91	1710	90.9973	1709.94
92	1710	91.9875	1709.79
93	1709	93.0119	1709.45
94	1709	93.9954	1709.43
95	1709	94.9795	1709.48
96	1710	96.0065	1709.88
97	1710	97.0026	1709.92
98	1710	98.0005	1709.91
99	1710	99.0004	1709.87
100	1710	100.001	1709.87
101	1710	101	1709.95
102	1710	102	1709.95
103	1710	102.997	1709.91
104	1710	103.989	1709.87
105	1709	105.042	1709.41
106	1709	106.019	1709.35
107	1709	106.997	1709.33
108	1709	107.983	1709.35
109	1709	108.995	1709.48
110	1709	110.056	1709.43
111	1709	111.064	1709.21
112	1709	112.014	1709.04
113	1708	113.078	1708.26
114	1708	114.024	1708.19
115	1708	114.991	1708.11
116	1708	115.916	1708.3
117	1709	117.008	1708.98
118	1709	117.976	1709.12
119	1709	118.976	1709.2
120	1709	119.981	1709.27
121	1709	120.993	1709.26
122	1709	122.006	1709.3
123	1709	123.015	1709.23
124	1709	124.013	1709.17
125	1709	125.006	1709.13
126	1709	126.002	1709.15
127	1709	127.007	1709.15
128	1709	128.022	1709.14
129	1709	129.027	1709.07
130	1709	129.914	1708.87
131	1708	130.955	1707.95
132	1707	131.868	1706.91
132	1706	131.946	1705.97
133	1705	132.828	1704.82
134	1704	134.001	1704.02
135	1705	136.797	1703.47
136	1706	135.933	1706.01
136	1707	135.954	1707.02
136	1708	136.111	1707.93
137	1709	137.273	1708.63
138	1709	137.954	1709.16
139	1709	139.002	1709.14
140	1709	140.008	1709.07
141	1709	141	1708.99
142	1709	142.002	1708.99
143	1709	142.975	1709.14
144	1709	143.971	1709.23
145	1709	144.97	1709.34
146	1709	145.98	1709.36
147	1709	146.998	1709.46
148	1709	148.019	1709.41
149	1709	149.023	1709.33
150	1709	150.018	1709.25
